start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-11 02:07:45.767634,2021-10-11 02:08:42.486353,15m,"neg_count, neu_count, pos_count + com_ave, tweet_count",7,35,20345,17438,2907,0.390436876504988,"[[204 465 286]
 [166 649 240]
 [201 414 282]]","{'neg': {'precision': 0.3572679509632224, 'recall': 0.2136125654450262, 'f1-score': 0.26736566186107474, 'support': 955}, 'neu': {'precision': 0.424738219895288, 'recall': 0.6151658767772512, 'f1-score': 0.5025164537359659, 'support': 1055}, 'pos': {'precision': 0.349009900990099, 'recall': 0.31438127090301005, 'f1-score': 0.330791788856305, 'support': 897}, 'accuracy': 0.390436876504988, 'macro avg': {'precision': 0.3770053572828698, 'recall': 0.3810532377084292, 'f1-score': 0.36689130148444854, 'support': 2907}, 'weighted avg': {'precision': 0.3792059154962246, 'recall': 0.390436876504988, 'f1-score': 0.3722770211121004, 'support': 2907}}"
2021-10-11 02:08:42.580106,2021-10-11 02:19:26.048875,5m,"neg_count, neu_count, pos_count + com_ave, tweet_count",7,35,61049,52327,8722,0.3559963311167163,"[[1295  760  744]
 [1330 1037  712]
 [1303  768  773]]","{'neg': {'precision': 0.3296843177189409, 'recall': 0.46266523758485173, 'f1-score': 0.38501560874089485, 'support': 2799}, 'neu': {'precision': 0.40428849902534114, 'recall': 0.33679766157843455, 'f1-score': 0.3674698795180723, 'support': 3079}, 'pos': {'precision': 0.34679228353521757, 'recall': 0.2718002812939522, 'f1-score': 0.30475064064656027, 'support': 2844}, 'accuracy': 0.35599633111671636, 'macro avg': {'precision': 0.36025503342649984, 'recall': 0.3570877268190795, 'f1-score': 0.35241204296850914, 'support': 8722}, 'weighted avg': {'precision': 0.36159916855864477, 'recall': 0.35599633111671636, 'f1-score': 0.3526495379386295, 'support': 8722}}"
2021-10-11 02:19:26.158250,2021-10-11 02:19:26.189498,1d,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,204,174,30,0.3,"[[3 3 8]
 [1 4 1]
 [2 6 2]]","{'neg': {'precision': 0.5, 'recall': 0.21428571428571427, 'f1-score': 0.3, 'support': 14}, 'neu': {'precision': 0.3076923076923077, 'recall': 0.6666666666666666, 'f1-score': 0.42105263157894735, 'support': 6}, 'pos': {'precision': 0.18181818181818182, 'recall': 0.2, 'f1-score': 0.1904761904761905, 'support': 10}, 'accuracy': 0.3, 'macro avg': {'precision': 0.3298368298368299, 'recall': 0.3603174603174603, 'f1-score': 0.30384294068504597, 'support': 30}, 'weighted avg': {'precision': 0.3554778554778555, 'recall': 0.3, 'f1-score': 0.28770258980785296, 'support': 30}}"
2021-10-11 02:19:26.267631,2021-10-11 02:19:26.330123,12h,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,416,356,60,0.4166666666666667,"[[ 4  9  7]
 [ 0 15  6]
 [ 0 13  6]]","{'neg': {'precision': 1.0, 'recall': 0.2, 'f1-score': 0.33333333333333337, 'support': 20}, 'neu': {'precision': 0.40540540540540543, 'recall': 0.7142857142857143, 'f1-score': 0.5172413793103449, 'support': 21}, 'pos': {'precision': 0.3157894736842105, 'recall': 0.3157894736842105, 'f1-score': 0.3157894736842105, 'support': 19}, 'accuracy': 0.4166666666666667, 'macro avg': {'precision': 0.5737316263632053, 'recall': 0.41002506265664157, 'f1-score': 0.3887880621092963, 'support': 60}, 'weighted avg': {'precision': 0.5752252252252252, 'recall': 0.4166666666666667, 'f1-score': 0.39214559386973186, 'support': 60}}"
2021-10-11 02:19:26.408225,2021-10-11 02:19:26.611382,4h,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,1264,1083,181,0.4530386740331492,"[[20 19 11]
 [ 7 46 13]
 [11 38 16]]","{'neg': {'precision': 0.5263157894736842, 'recall': 0.4, 'f1-score': 0.45454545454545453, 'support': 50}, 'neu': {'precision': 0.44660194174757284, 'recall': 0.696969696969697, 'f1-score': 0.5443786982248521, 'support': 66}, 'pos': {'precision': 0.4, 'recall': 0.24615384615384617, 'f1-score': 0.3047619047619048, 'support': 65}, 'accuracy': 0.4530386740331492, 'macro avg': {'precision': 0.45763924374041903, 'recall': 0.4477078477078478, 'f1-score': 0.4345620191774038, 'support': 181}, 'weighted avg': {'precision': 0.45188683772941446, 'recall': 0.4530386740331492, 'f1-score': 0.43351265535710926, 'support': 181}}"
2021-10-11 02:19:26.689507,2021-10-11 02:19:29.861376,1h,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,5080,4354,726,0.3953168044077135,"[[ 47 110  62]
 [ 44 150  51]
 [ 60 112  90]]","{'neg': {'precision': 0.31125827814569534, 'recall': 0.2146118721461187, 'f1-score': 0.25405405405405407, 'support': 219}, 'neu': {'precision': 0.4032258064516129, 'recall': 0.6122448979591837, 'f1-score': 0.4862236628849271, 'support': 245}, 'pos': {'precision': 0.4433497536945813, 'recall': 0.3435114503816794, 'f1-score': 0.3870967741935484, 'support': 262}, 'accuracy': 0.3953168044077135, 'macro avg': {'precision': 0.38594461276396314, 'recall': 0.3901227401623273, 'f1-score': 0.37579149704417647, 'support': 726}, 'weighted avg': {'precision': 0.38996352749660157, 'recall': 0.3953168044077135, 'f1-score': 0.3804159643021414, 'support': 726}}"
2021-10-11 02:19:29.939494,2021-10-11 02:19:43.658249,30m,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,10168,8715,1453,0.3916035788024776,"[[ 86 205 155]
 [ 69 304 150]
 [108 197 179]]","{'neg': {'precision': 0.3269961977186312, 'recall': 0.19282511210762332, 'f1-score': 0.24259520451339914, 'support': 446}, 'neu': {'precision': 0.43059490084985835, 'recall': 0.5812619502868069, 'f1-score': 0.49471114727420673, 'support': 523}, 'pos': {'precision': 0.36983471074380164, 'recall': 0.36983471074380164, 'f1-score': 0.36983471074380164, 'support': 484}, 'accuracy': 0.39160357880247765, 'macro avg': {'precision': 0.375808603104097, 'recall': 0.38130725771274393, 'f1-score': 0.36904702084380253, 'support': 1453}, 'weighted avg': {'precision': 0.3785557035973747, 'recall': 0.39160357880247765, 'f1-score': 0.37572704145725133, 'support': 1453}}"
2021-10-11 02:19:43.736379,2021-10-11 02:20:42.564494,15m,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,20344,17437,2907,0.3883728930168558,"[[233 374 283]
 [249 594 255]
 [250 367 302]]","{'neg': {'precision': 0.31830601092896177, 'recall': 0.26179775280898876, 'f1-score': 0.2872996300863132, 'support': 890}, 'neu': {'precision': 0.4449438202247191, 'recall': 0.5409836065573771, 'f1-score': 0.48828606658446366, 'support': 1098}, 'pos': {'precision': 0.3595238095238095, 'recall': 0.32861806311207836, 'f1-score': 0.343376918703809, 'support': 919}, 'accuracy': 0.38837289301685585, 'macro avg': {'precision': 0.3742578802258301, 'recall': 0.37713314082614807, 'f1-score': 0.37298753845819527, 'support': 2907}, 'weighted avg': {'precision': 0.37916857422975525, 'recall': 0.38837289301685585, 'f1-score': 0.3809419195649674, 'support': 2907}}"
2021-10-11 02:20:42.642631,2021-10-11 02:32:07.705112,5m,"neg_count, neu_count, pos_count + com_ave, tweet_count",8,40,61048,52326,8722,0.368493464801651,"[[1081  925  796]
 [ 986 1295  777]
 [1160  864  838]]","{'neg': {'precision': 0.33498605515959096, 'recall': 0.3857958600999286, 'f1-score': 0.3586000995189915, 'support': 2802}, 'neu': {'precision': 0.41990920881971466, 'recall': 0.4234793982995422, 'f1-score': 0.4216867469879518, 'support': 3058}, 'pos': {'precision': 0.34757362090418914, 'recall': 0.29280223619846263, 'f1-score': 0.31784562867437893, 'support': 2862}, 'accuracy': 0.368493464801651, 'macro avg': {'precision': 0.3674896282944982, 'recall': 0.3673591648659778, 'f1-score': 0.3660441583937741, 'support': 8722}, 'weighted avg': {'precision': 0.36889119355143896, 'recall': 0.368493464801651, 'f1-score': 0.3673457624865218, 'support': 8722}}"
2021-10-11 02:32:07.798877,2021-10-11 02:32:07.845737,1d,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,203,174,29,0.3103448275862069,"[[1 6 2]
 [1 6 1]
 [3 7 2]]","{'neg': {'precision': 0.2, 'recall': 0.1111111111111111, 'f1-score': 0.14285714285714285, 'support': 9}, 'neu': {'precision': 0.3157894736842105, 'recall': 0.75, 'f1-score': 0.44444444444444436, 'support': 8}, 'pos': {'precision': 0.4, 'recall': 0.16666666666666666, 'f1-score': 0.23529411764705882, 'support': 12}, 'accuracy': 0.3103448275862069, 'macro avg': {'precision': 0.30526315789473685, 'recall': 0.3425925925925926, 'f1-score': 0.27419856831621536, 'support': 29}, 'weighted avg': {'precision': 0.3147005444646098, 'recall': 0.3103448275862069, 'f1-score': 0.2643034225184326, 'support': 29}}"
2021-10-11 02:32:07.923869,2021-10-11 02:32:07.970750,12h,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,415,355,60,0.5,"[[10  5  5]
 [ 2 15  2]
 [ 4 12  5]]","{'neg': {'precision': 0.625, 'recall': 0.5, 'f1-score': 0.5555555555555556, 'support': 20}, 'neu': {'precision': 0.46875, 'recall': 0.7894736842105263, 'f1-score': 0.5882352941176471, 'support': 19}, 'pos': {'precision': 0.4166666666666667, 'recall': 0.23809523809523808, 'f1-score': 0.30303030303030304, 'support': 21}, 'accuracy': 0.5, 'macro avg': {'precision': 0.5034722222222222, 'recall': 0.5091896407685882, 'f1-score': 0.48227371756783516, 'support': 60}, 'weighted avg': {'precision': 0.5026041666666666, 'recall': 0.5, 'f1-score': 0.47752030104971277, 'support': 60}}"
2021-10-11 02:32:08.048877,2021-10-11 02:32:08.283215,4h,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,1263,1082,181,0.3812154696132597,"[[ 9 29 19]
 [12 49 14]
 [11 27 11]]","{'neg': {'precision': 0.28125, 'recall': 0.15789473684210525, 'f1-score': 0.20224719101123595, 'support': 57}, 'neu': {'precision': 0.4666666666666667, 'recall': 0.6533333333333333, 'f1-score': 0.5444444444444444, 'support': 75}, 'pos': {'precision': 0.25, 'recall': 0.22448979591836735, 'f1-score': 0.23655913978494622, 'support': 49}, 'accuracy': 0.3812154696132597, 'macro avg': {'precision': 0.3326388888888889, 'recall': 0.34523928869793535, 'f1-score': 0.32775025841354216, 'support': 181}, 'weighted avg': {'precision': 0.34962016574585636, 'recall': 0.3812154696132597, 'f1-score': 0.35333050315158093, 'support': 181}}"
2021-10-11 02:32:08.361362,2021-10-11 02:32:11.595736,1h,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,5079,4353,726,0.3925619834710744,"[[ 46 102  75]
 [ 35 153  69]
 [ 46 114  86]]","{'neg': {'precision': 0.36220472440944884, 'recall': 0.2062780269058296, 'f1-score': 0.26285714285714284, 'support': 223}, 'neu': {'precision': 0.4146341463414634, 'recall': 0.5953307392996109, 'f1-score': 0.4888178913738018, 'support': 257}, 'pos': {'precision': 0.3739130434782609, 'recall': 0.34959349593495936, 'f1-score': 0.36134453781512604, 'support': 246}, 'accuracy': 0.3925619834710744, 'macro avg': {'precision': 0.3835839714097244, 'recall': 0.3837340873801333, 'f1-score': 0.3710065240153569, 'support': 726}, 'weighted avg': {'precision': 0.38473173257398807, 'recall': 0.3925619834710744, 'f1-score': 0.3762177647971501, 'support': 726}}"
2021-10-11 02:32:11.673875,2021-10-11 02:32:25.892610,30m,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,10167,8714,1453,0.40949759119064,"[[ 93 213 137]
 [ 73 322 144]
 [ 92 199 180]]","{'neg': {'precision': 0.36046511627906974, 'recall': 0.20993227990970656, 'f1-score': 0.2653352353780314, 'support': 443}, 'neu': {'precision': 0.43869209809264303, 'recall': 0.5974025974025974, 'f1-score': 0.5058915946582876, 'support': 539}, 'pos': {'precision': 0.39045553145336226, 'recall': 0.3821656050955414, 'f1-score': 0.38626609442060084, 'support': 471}, 'accuracy': 0.40949759119064005, 'macro avg': {'precision': 0.39653758194169164, 'recall': 0.39650016080261513, 'f1-score': 0.38583097481897327, 'support': 1453}, 'weighted avg': {'precision': 0.39920553523612945, 'recall': 0.40949759119064005, 'f1-score': 0.39377178889565584, 'support': 1453}}"
2021-10-11 02:32:25.970746,2021-10-11 02:33:25.533243,15m,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,20343,17436,2907,0.3777089783281733,"[[242 425 243]
 [208 629 222]
 [268 443 227]]","{'neg': {'precision': 0.3370473537604457, 'recall': 0.26593406593406593, 'f1-score': 0.2972972972972973, 'support': 910}, 'neu': {'precision': 0.4201736806947228, 'recall': 0.5939565627950897, 'f1-score': 0.49217527386541465, 'support': 1059}, 'pos': {'precision': 0.32803468208092484, 'recall': 0.2420042643923241, 'f1-score': 0.27852760736196314, 'support': 938}, 'accuracy': 0.37770897832817335, 'macro avg': {'precision': 0.36175190551203107, 'recall': 0.36729829770715994, 'f1-score': 0.35600005950822505, 'support': 2907}, 'weighted avg': {'precision': 0.36442158636725985, 'recall': 0.37770897832817335, 'f1-score': 0.3622335917679862, 'support': 2907}}"
2021-10-11 02:33:25.611371,2021-10-11 02:47:11.673862,5m,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,61047,52326,8721,0.3688797156289416,"[[1005  951  860]
 [ 981 1300  805]
 [ 963  944  912]]","{'neg': {'precision': 0.340793489318413, 'recall': 0.35688920454545453, 'f1-score': 0.34865568083261056, 'support': 2816}, 'neu': {'precision': 0.40688575899843504, 'recall': 0.42125729099157483, 'f1-score': 0.41394682375417924, 'support': 3086}, 'pos': {'precision': 0.3538998835855646, 'recall': 0.323518978361121, 'f1-score': 0.3380281690140845, 'support': 2819}, 'accuracy': 0.3688797156289416, 'macro avg': {'precision': 0.3671930439674709, 'recall': 0.3672218246327168, 'f1-score': 0.3668768912002915, 'support': 8721}, 'weighted avg': {'precision': 0.36841734778322766, 'recall': 0.3688797156289416, 'f1-score': 0.3683242407729312, 'support': 8721}}"
2021-10-11 02:47:11.767614,2021-10-11 02:47:11.814490,1d,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,202,173,29,0.3448275862068966,"[[3 3 4]
 [2 5 2]
 [3 5 2]]","{'neg': {'precision': 0.375, 'recall': 0.3, 'f1-score': 0.33333333333333326, 'support': 10}, 'neu': {'precision': 0.38461538461538464, 'recall': 0.5555555555555556, 'f1-score': 0.4545454545454546, 'support': 9}, 'pos': {'precision': 0.25, 'recall': 0.2, 'f1-score': 0.22222222222222224, 'support': 10}, 'accuracy': 0.3448275862068966, 'macro avg': {'precision': 0.3365384615384615, 'recall': 0.35185185185185186, 'f1-score': 0.3367003367003367, 'support': 29}, 'weighted avg': {'precision': 0.3348806366047745, 'recall': 0.3448275862068966, 'f1-score': 0.3326367119470568, 'support': 29}}"
2021-10-11 02:47:11.908252,2021-10-11 02:47:11.970750,12h,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,414,354,60,0.4333333333333333,"[[ 4 11  4]
 [ 3 15  5]
 [ 4  7  7]]","{'neg': {'precision': 0.36363636363636365, 'recall': 0.21052631578947367, 'f1-score': 0.26666666666666666, 'support': 19}, 'neu': {'precision': 0.45454545454545453, 'recall': 0.6521739130434783, 'f1-score': 0.5357142857142857, 'support': 23}, 'pos': {'precision': 0.4375, 'recall': 0.3888888888888889, 'f1-score': 0.411764705882353, 'support': 18}, 'accuracy': 0.43333333333333335, 'macro avg': {'precision': 0.418560606060606, 'recall': 0.4171963725739469, 'f1-score': 0.40471521942110184, 'support': 60}, 'weighted avg': {'precision': 0.4206439393939394, 'recall': 0.43333333333333335, 'f1-score': 0.4133309990662932, 'support': 60}}"
2021-10-11 02:47:12.048874,2021-10-11 02:47:12.267626,4h,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,1262,1081,181,0.4033149171270718,"[[10 32  9]
 [ 9 51 15]
 [12 31 12]]","{'neg': {'precision': 0.3225806451612903, 'recall': 0.19607843137254902, 'f1-score': 0.2439024390243902, 'support': 51}, 'neu': {'precision': 0.4473684210526316, 'recall': 0.68, 'f1-score': 0.5396825396825397, 'support': 75}, 'pos': {'precision': 0.3333333333333333, 'recall': 0.21818181818181817, 'f1-score': 0.26373626373626374, 'support': 55}, 'accuracy': 0.40331491712707185, 'macro avg': {'precision': 0.36776079984908505, 'recall': 0.3647534165181224, 'f1-score': 0.3491070808143979, 'support': 181}, 'weighted avg': {'precision': 0.37755567853870997, 'recall': 0.40331491712707185, 'f1-score': 0.3724901070272314, 'support': 181}}"
2021-10-11 02:47:12.345746,2021-10-11 02:47:15.658244,1h,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,5078,4352,726,0.3939393939393939,"[[ 53 106  87]
 [ 44 146  54]
 [ 42 107  87]]","{'neg': {'precision': 0.381294964028777, 'recall': 0.21544715447154472, 'f1-score': 0.27532467532467536, 'support': 246}, 'neu': {'precision': 0.40668523676880225, 'recall': 0.5983606557377049, 'f1-score': 0.48424543946932014, 'support': 244}, 'pos': {'precision': 0.3815789473684211, 'recall': 0.3686440677966102, 'f1-score': 0.37499999999999994, 'support': 236}, 'accuracy': 0.3939393939393939, 'macro avg': {'precision': 0.3898530493886668, 'recall': 0.39415062600195333, 'f1-score': 0.3781900382646652, 'support': 726}, 'weighted avg': {'precision': 0.3899206480738488, 'recall': 0.3939393939393939, 'f1-score': 0.37794181454598375, 'support': 726}}"
2021-10-11 02:47:15.751985,2021-10-11 02:47:30.376994,30m,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,10166,8713,1453,0.3950447350309704,"[[ 94 211 154]
 [ 70 306 121]
 [ 97 226 174]]","{'neg': {'precision': 0.36015325670498083, 'recall': 0.2047930283224401, 'f1-score': 0.26111111111111107, 'support': 459}, 'neu': {'precision': 0.41184387617765816, 'recall': 0.6156941649899397, 'f1-score': 0.4935483870967742, 'support': 497}, 'pos': {'precision': 0.38752783964365256, 'recall': 0.3501006036217304, 'f1-score': 0.3678646934460888, 'support': 497}, 'accuracy': 0.39504473503097043, 'macro avg': {'precision': 0.3865083241754305, 'recall': 0.39019593231137, 'f1-score': 0.3741747305513247, 'support': 1453}, 'weighted avg': {'precision': 0.38719758265022547, 'recall': 0.39504473503097043, 'f1-score': 0.37713165934604465, 'support': 1453}}"
2021-10-11 02:47:30.470746,2021-10-11 02:48:34.392613,15m,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,20342,17436,2906,0.383344803854095,"[[214 418 274]
 [199 637 222]
 [244 435 263]]","{'neg': {'precision': 0.3257229832572298, 'recall': 0.23620309050772628, 'f1-score': 0.27383237364043506, 'support': 906}, 'neu': {'precision': 0.42751677852348996, 'recall': 0.6020793950850661, 'f1-score': 0.5, 'support': 1058}, 'pos': {'precision': 0.3465085638998682, 'recall': 0.2791932059447983, 'f1-score': 0.3092298647854203, 'support': 942}, 'accuracy': 0.383344803854095, 'macro avg': {'precision': 0.36658277522686267, 'recall': 0.3724918971791969, 'f1-score': 0.36102074614195184, 'support': 2906}, 'weighted avg': {'precision': 0.36952128069600076, 'recall': 0.383344803854095, 'f1-score': 0.3676485420323813, 'support': 2906}}"
2021-10-11 02:48:34.486371,2021-10-11 03:02:27.982762,5m,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,61046,52325,8721,0.376447655085426,"[[1006  952  877]
 [ 910 1428  785]
 [ 955  959  849]]","{'neg': {'precision': 0.350400557297109, 'recall': 0.3548500881834215, 'f1-score': 0.3526112863652296, 'support': 2835}, 'neu': {'precision': 0.4276729559748428, 'recall': 0.457252641690682, 'f1-score': 0.44196843082636955, 'support': 3123}, 'pos': {'precision': 0.33811230585424135, 'recall': 0.30727470141150925, 'f1-score': 0.32195676905574516, 'support': 2763}, 'accuracy': 0.376447655085426, 'macro avg': {'precision': 0.3720619397087311, 'recall': 0.37312581042853754, 'f1-score': 0.3721788287491148, 'support': 8721}, 'weighted avg': {'precision': 0.37417870915285023, 'recall': 0.376447655085426, 'f1-score': 0.3748981721381954, 'support': 8721}}"
2021-10-11 03:02:28.076525,2021-10-11 03:02:28.107782,1d,"end_price, trend",1,2,211,180,31,0.1935483870967742,"[[0 7 3]
 [1 3 5]
 [3 6 3]]","{'neg': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 10}, 'neu': {'precision': 0.1875, 'recall': 0.3333333333333333, 'f1-score': 0.24000000000000005, 'support': 9}, 'pos': {'precision': 0.2727272727272727, 'recall': 0.25, 'f1-score': 0.2608695652173913, 'support': 12}, 'accuracy': 0.1935483870967742, 'macro avg': {'precision': 0.1534090909090909, 'recall': 0.19444444444444442, 'f1-score': 0.16695652173913045, 'support': 31}, 'weighted avg': {'precision': 0.16000733137829912, 'recall': 0.1935483870967742, 'f1-score': 0.17065918653576437, 'support': 31}}"
2021-10-11 03:02:28.201524,2021-10-11 03:02:28.232743,12h,"end_price, trend",1,2,423,362,61,0.360655737704918,"[[ 1 13  4]
 [ 2 17  3]
 [ 0 17  4]]","{'neg': {'precision': 0.3333333333333333, 'recall': 0.05555555555555555, 'f1-score': 0.09523809523809525, 'support': 18}, 'neu': {'precision': 0.3617021276595745, 'recall': 0.7727272727272727, 'f1-score': 0.4927536231884059, 'support': 22}, 'pos': {'precision': 0.36363636363636365, 'recall': 0.19047619047619047, 'f1-score': 0.25, 'support': 21}, 'accuracy': 0.36065573770491804, 'macro avg': {'precision': 0.35289060820975715, 'recall': 0.3395863395863396, 'f1-score': 0.2793305728088337, 'support': 61}, 'weighted avg': {'precision': 0.3539968925389225, 'recall': 0.36065573770491804, 'f1-score': 0.29188303974476465, 'support': 61}}"
2021-10-11 03:02:28.310909,2021-10-11 03:02:28.467148,4h,"end_price, trend",1,2,1271,1089,182,0.4340659340659341,"[[ 8 29 15]
 [ 6 50 19]
 [ 3 31 21]]","{'neg': {'precision': 0.47058823529411764, 'recall': 0.15384615384615385, 'f1-score': 0.23188405797101452, 'support': 52}, 'neu': {'precision': 0.45454545454545453, 'recall': 0.6666666666666666, 'f1-score': 0.5405405405405405, 'support': 75}, 'pos': {'precision': 0.38181818181818183, 'recall': 0.38181818181818183, 'f1-score': 0.38181818181818183, 'support': 55}, 'accuracy': 0.4340659340659341, 'macro avg': {'precision': 0.43565062388591796, 'recall': 0.4007770007770008, 'f1-score': 0.3847475934432456, 'support': 182}, 'weighted avg': {'precision': 0.4371510842099077, 'recall': 0.4340659340659341, 'f1-score': 0.4043874261265566, 'support': 182}}"
2021-10-11 03:02:28.560900,2021-10-11 03:02:30.670271,1h,"end_price, trend",1,2,5080,4354,726,0.3402203856749311,"[[ 53 115  43]
 [ 61 159  32]
 [ 89 139  35]]","{'neg': {'precision': 0.26108374384236455, 'recall': 0.25118483412322273, 'f1-score': 0.25603864734299514, 'support': 211}, 'neu': {'precision': 0.38498789346246975, 'recall': 0.6309523809523809, 'f1-score': 0.4781954887218045, 'support': 252}, 'pos': {'precision': 0.3181818181818182, 'recall': 0.13307984790874525, 'f1-score': 0.18766756032171583, 'support': 263}, 'accuracy': 0.3402203856749311, 'macro avg': {'precision': 0.3214178184955508, 'recall': 0.33840568766144963, 'f1-score': 0.3073005654621718, 'support': 726}, 'weighted avg': {'precision': 0.3247760844147376, 'recall': 0.3402203856749311, 'f1-score': 0.30838290098054816, 'support': 726}}"
2021-10-11 03:02:30.748393,2021-10-11 03:02:38.748402,30m,"end_price, trend",1,2,10157,8706,1451,0.3507925568573398,"[[ 91 203 142]
 [100 262 174]
 [ 99 224 156]]","{'neg': {'precision': 0.3137931034482759, 'recall': 0.20871559633027523, 'f1-score': 0.2506887052341598, 'support': 436}, 'neu': {'precision': 0.3802612481857765, 'recall': 0.48880597014925375, 'f1-score': 0.4277551020408163, 'support': 536}, 'pos': {'precision': 0.3305084745762712, 'recall': 0.325678496868476, 'f1-score': 0.32807570977917977, 'support': 479}, 'accuracy': 0.3507925568573398, 'macro avg': {'precision': 0.3415209420701079, 'recall': 0.3410666877826683, 'f1-score': 0.3355065056847186, 'support': 1451}, 'weighted avg': {'precision': 0.34386449445420975, 'recall': 0.3507925568573398, 'f1-score': 0.3416438836390064, 'support': 1451}}"
2021-10-11 03:02:38.826525,2021-10-11 03:03:09.717143,15m,"end_price, trend",1,2,20312,17410,2902,0.3352860096485183,"[[234 455 244]
 [288 487 273]
 [259 410 252]]","{'neg': {'precision': 0.29961587708066584, 'recall': 0.2508038585209003, 'f1-score': 0.27304550758459745, 'support': 933}, 'neu': {'precision': 0.36020710059171596, 'recall': 0.46469465648854963, 'f1-score': 0.4058333333333333, 'support': 1048}, 'pos': {'precision': 0.32769830949284784, 'recall': 0.2736156351791531, 'f1-score': 0.2982248520710059, 'support': 921}, 'accuracy': 0.3352860096485183, 'macro avg': {'precision': 0.3291737623884099, 'recall': 0.32970471672953433, 'f1-score': 0.3257012309963122, 'support': 2902}, 'weighted avg': {'precision': 0.3304096477530298, 'recall': 0.3352860096485183, 'f1-score': 0.32899031036084053, 'support': 2902}}"
2021-10-11 03:03:09.795282,2021-10-11 03:07:41.185898,5m,"end_price, trend",1,2,60936,52230,8706,0.3418332184700207,"[[ 562 1323  861]
 [ 649 1584  861]
 [ 600 1436  830]]","{'neg': {'precision': 0.3103257868580895, 'recall': 0.2046613255644574, 'f1-score': 0.24665350010972129, 'support': 2746}, 'neu': {'precision': 0.364724844577481, 'recall': 0.5119586296056884, 'f1-score': 0.4259782170229931, 'support': 3094}, 'pos': {'precision': 0.32523510971786834, 'recall': 0.28960223307745986, 'f1-score': 0.3063861203396087, 'support': 2866}, 'accuracy': 0.3418332184700207, 'macro avg': {'precision': 0.3334285803844796, 'recall': 0.3354073960825352, 'f1-score': 0.32633927915744104, 'support': 8706}, 'weighted avg': {'precision': 0.3345666327000288, 'recall': 0.3418332184700207, 'f1-score': 0.3300470635956529, 'support': 8706}}"
2021-10-11 03:07:41.279649,2021-10-11 03:07:41.310900,1d,"end_price, trend",2,4,210,180,30,0.5666666666666667,"[[ 6  1  1]
 [ 6  1  3]
 [ 2  0 10]]","{'neg': {'precision': 0.42857142857142855, 'recall': 0.75, 'f1-score': 0.5454545454545454, 'support': 8}, 'neu': {'precision': 0.5, 'recall': 0.1, 'f1-score': 0.16666666666666669, 'support': 10}, 'pos': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 12}, 'accuracy': 0.5666666666666667, 'macro avg': {'precision': 0.5476190476190476, 'recall': 0.5611111111111111, 'f1-score': 0.4937839937839938, 'support': 30}, 'weighted avg': {'precision': 0.5666666666666667, 'recall': 0.5666666666666667, 'f1-score': 0.5087024087024087, 'support': 30}}"
2021-10-11 03:07:41.389027,2021-10-11 03:07:41.435873,12h,"end_price, trend",2,4,422,361,61,0.5081967213114754,"[[11  7  4]
 [ 5 11  5]
 [ 1  8  9]]","{'neg': {'precision': 0.6470588235294118, 'recall': 0.5, 'f1-score': 0.5641025641025642, 'support': 22}, 'neu': {'precision': 0.4230769230769231, 'recall': 0.5238095238095238, 'f1-score': 0.4680851063829788, 'support': 21}, 'pos': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 18}, 'accuracy': 0.5081967213114754, 'macro avg': {'precision': 0.5233785822021116, 'recall': 0.5079365079365079, 'f1-score': 0.510729223495181, 'support': 61}, 'weighted avg': {'precision': 0.5265558934797122, 'recall': 0.5081967213114754, 'f1-score': 0.5121318630212945, 'support': 61}}"
