start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-10 23:33:37.761970,2021-10-11 00:02:35.609516,5m,"neg_count, neu_count, pos_count",9,27,61047,52326,8721,0.391124871001032,"[[ 639  909  680]
 [1089 2078 1059]
 [ 605  968  694]]","{'neg': {'precision': 0.2738962708958423, 'recall': 0.2868043087971275, 'f1-score': 0.2802017101512826, 'support': 2228}, 'neu': {'precision': 0.5254108723135272, 'recall': 0.4917179365830573, 'f1-score': 0.5080063561911748, 'support': 4226}, 'pos': {'precision': 0.2852445540484998, 'recall': 0.30613145125716806, 'f1-score': 0.29531914893617023, 'support': 2267}, 'accuracy': 0.391124871001032, 'macro avg': {'precision': 0.36151723241928974, 'recall': 0.36155123221245095, 'f1-score': 0.36117573842620926, 'support': 8721}, 'weighted avg': {'precision': 0.3987245318175498, 'recall': 0.391124871001032, 'f1-score': 0.394520442852799, 'support': 8721}}"
2021-10-11 00:02:35.672020,2021-10-11 00:02:35.703262,1d,"neg_count, neu_count, pos_count",10,30,202,173,29,0.3793103448275862,"[[2 2 2]
 [2 6 4]
 [1 7 3]]","{'neg': {'precision': 0.4, 'recall': 0.3333333333333333, 'f1-score': 0.3636363636363636, 'support': 6}, 'neu': {'precision': 0.4, 'recall': 0.5, 'f1-score': 0.4444444444444445, 'support': 12}, 'pos': {'precision': 0.3333333333333333, 'recall': 0.2727272727272727, 'f1-score': 0.3, 'support': 11}, 'accuracy': 0.3793103448275862, 'macro avg': {'precision': 0.37777777777777777, 'recall': 0.3686868686868687, 'f1-score': 0.36936026936026933, 'support': 29}, 'weighted avg': {'precision': 0.37471264367816093, 'recall': 0.3793103448275862, 'f1-score': 0.37293625914315576, 'support': 29}}"
2021-10-11 00:02:35.765772,2021-10-11 00:02:35.812650,12h,"neg_count, neu_count, pos_count",10,30,414,354,60,0.4833333333333333,"[[ 3  9  3]
 [ 3 23  4]
 [ 1 11  3]]","{'neg': {'precision': 0.42857142857142855, 'recall': 0.2, 'f1-score': 0.27272727272727276, 'support': 15}, 'neu': {'precision': 0.5348837209302325, 'recall': 0.7666666666666667, 'f1-score': 0.6301369863013698, 'support': 30}, 'pos': {'precision': 0.3, 'recall': 0.2, 'f1-score': 0.24, 'support': 15}, 'accuracy': 0.48333333333333334, 'macro avg': {'precision': 0.42115171650055366, 'recall': 0.3888888888888889, 'f1-score': 0.38095475300954756, 'support': 60}, 'weighted avg': {'precision': 0.4495847176079734, 'recall': 0.48333333333333334, 'f1-score': 0.4432503113325031, 'support': 60}}"
2021-10-11 00:02:35.859526,2021-10-11 00:02:36.062647,4h,"neg_count, neu_count, pos_count",10,30,1262,1081,181,0.4696132596685083,"[[ 9 20 10]
 [13 61 22]
 [ 8 23 15]]","{'neg': {'precision': 0.3, 'recall': 0.23076923076923078, 'f1-score': 0.2608695652173913, 'support': 39}, 'neu': {'precision': 0.5865384615384616, 'recall': 0.6354166666666666, 'f1-score': 0.61, 'support': 96}, 'pos': {'precision': 0.3191489361702128, 'recall': 0.32608695652173914, 'f1-score': 0.3225806451612903, 'support': 46}, 'accuracy': 0.4696132596685083, 'macro avg': {'precision': 0.4018957992362247, 'recall': 0.39742428465254553, 'f1-score': 0.3978167367928938, 'support': 181}, 'weighted avg': {'precision': 0.45684278105813314, 'recall': 0.4696132596685083, 'f1-score': 0.4617271973530256, 'support': 181}}"
2021-10-11 00:02:36.109526,2021-10-11 00:02:39.234516,1h,"neg_count, neu_count, pos_count",10,30,5078,4352,726,0.4132231404958678,"[[ 28  84  51]
 [ 54 193 119]
 [ 44  74  79]]","{'neg': {'precision': 0.2222222222222222, 'recall': 0.17177914110429449, 'f1-score': 0.19377162629757788, 'support': 163}, 'neu': {'precision': 0.5498575498575499, 'recall': 0.5273224043715847, 'f1-score': 0.5383542538354255, 'support': 366}, 'pos': {'precision': 0.3172690763052209, 'recall': 0.4010152284263959, 'f1-score': 0.3542600896860987, 'support': 197}, 'accuracy': 0.4132231404958678, 'macro avg': {'precision': 0.36311628279499764, 'recall': 0.36670559130075836, 'f1-score': 0.3621286566063673, 'support': 726}, 'weighted avg': {'precision': 0.41318470179368316, 'recall': 0.4132231404958678, 'f1-score': 0.4110353576562429, 'support': 726}}"
2021-10-11 00:02:39.281396,2021-10-11 00:02:52.703268,30m,"neg_count, neu_count, pos_count",10,30,10166,8713,1453,0.4101858224363386,"[[ 67 162 115]
 [156 408 173]
 [ 85 166 121]]","{'neg': {'precision': 0.21753246753246752, 'recall': 0.19476744186046513, 'f1-score': 0.20552147239263804, 'support': 344}, 'neu': {'precision': 0.5543478260869565, 'recall': 0.55359565807327, 'f1-score': 0.5539714867617108, 'support': 737}, 'pos': {'precision': 0.29584352078239606, 'recall': 0.32526881720430106, 'f1-score': 0.3098591549295774, 'support': 372}, 'accuracy': 0.4101858224363386, 'macro avg': {'precision': 0.35590793813394006, 'recall': 0.35787730571267873, 'f1-score': 0.3564507046946421, 'support': 1453}, 'weighted avg': {'precision': 0.4084234730821109, 'recall': 0.4101858224363386, 'f1-score': 0.4089772731453896, 'support': 1453}}"
2021-10-11 00:02:52.765771,2021-10-11 00:03:51.515738,15m,"neg_count, neu_count, pos_count",10,30,20342,17436,2906,0.403303509979353,"[[160 362 189]
 [311 797 331]
 [194 347 215]]","{'neg': {'precision': 0.24060150375939848, 'recall': 0.2250351617440225, 'f1-score': 0.23255813953488372, 'support': 711}, 'neu': {'precision': 0.5292164674634794, 'recall': 0.5538568450312717, 'f1-score': 0.5412563667232597, 'support': 1439}, 'pos': {'precision': 0.2925170068027211, 'recall': 0.2843915343915344, 'f1-score': 0.2883970489604292, 'support': 756}, 'accuracy': 0.40330350997935305, 'macro avg': {'precision': 0.35411165934186634, 'recall': 0.35442784705560954, 'f1-score': 0.3540705184061909, 'support': 2906}, 'weighted avg': {'precision': 0.3970244401224144, 'recall': 0.40330350997935305, 'f1-score': 0.3999466338396963, 'support': 2906}}"
2021-10-11 00:03:51.562617,2021-10-11 00:31:47.704634,5m,"neg_count, neu_count, pos_count",10,30,61046,52325,8721,0.3916981997477353,"[[ 623  932  673]
 [1047 2121 1058]
 [ 615  980  672]]","{'neg': {'precision': 0.2726477024070022, 'recall': 0.2796229802513465, 'f1-score': 0.2760912918236207, 'support': 2228}, 'neu': {'precision': 0.5259112323332507, 'recall': 0.5018930430667298, 'f1-score': 0.5136215038140212, 'support': 4226}, 'pos': {'precision': 0.27965043695380776, 'recall': 0.2964269960299956, 'f1-score': 0.2877944325481799, 'support': 2267}, 'accuracy': 0.39169819974773534, 'macro avg': {'precision': 0.3594031238980202, 'recall': 0.3593143397826906, 'f1-score': 0.3591690760619406, 'support': 8721}, 'weighted avg': {'precision': 0.39719384123121204, 'recall': 0.39169819974773534, 'f1-score': 0.39423527713425116, 'support': 8721}}"
2021-10-11 00:31:47.767143,2021-10-11 00:31:47.798384,1d,"com_ave, tweet_count",1,2,211,180,31,0.4193548387096774,"[[1 4 2]
 [1 9 3]
 [1 7 3]]","{'neg': {'precision': 0.3333333333333333, 'recall': 0.14285714285714285, 'f1-score': 0.2, 'support': 7}, 'neu': {'precision': 0.45, 'recall': 0.6923076923076923, 'f1-score': 0.5454545454545455, 'support': 13}, 'pos': {'precision': 0.375, 'recall': 0.2727272727272727, 'f1-score': 0.3157894736842105, 'support': 11}, 'accuracy': 0.41935483870967744, 'macro avg': {'precision': 0.38611111111111107, 'recall': 0.3692973692973693, 'f1-score': 0.3537480063795854, 'support': 31}, 'weighted avg': {'precision': 0.39704301075268816, 'recall': 0.41935483870967744, 'f1-score': 0.38595462262694863, 'support': 31}}"
2021-10-11 00:31:47.845268,2021-10-11 00:31:47.892137,12h,"com_ave, tweet_count",1,2,423,362,61,0.3278688524590163,"[[ 6  1  9]
 [ 9  8 13]
 [ 5  4  6]]","{'neg': {'precision': 0.3, 'recall': 0.375, 'f1-score': 0.33333333333333326, 'support': 16}, 'neu': {'precision': 0.6153846153846154, 'recall': 0.26666666666666666, 'f1-score': 0.37209302325581395, 'support': 30}, 'pos': {'precision': 0.21428571428571427, 'recall': 0.4, 'f1-score': 0.27906976744186046, 'support': 15}, 'accuracy': 0.32786885245901637, 'macro avg': {'precision': 0.37655677655677655, 'recall': 0.34722222222222215, 'f1-score': 0.3281653746770026, 'support': 61}, 'weighted avg': {'precision': 0.43402990452170787, 'recall': 0.32786885245901637, 'f1-score': 0.3390519761087813, 'support': 61}}"
2021-10-11 00:31:47.939023,2021-10-11 00:31:48.126517,4h,"com_ave, tweet_count",1,2,1271,1089,182,0.467032967032967,"[[19 11 10]
 [21 50 25]
 [18 12 16]]","{'neg': {'precision': 0.3275862068965517, 'recall': 0.475, 'f1-score': 0.3877551020408163, 'support': 40}, 'neu': {'precision': 0.684931506849315, 'recall': 0.5208333333333334, 'f1-score': 0.591715976331361, 'support': 96}, 'pos': {'precision': 0.3137254901960784, 'recall': 0.34782608695652173, 'f1-score': 0.32989690721649484, 'support': 46}, 'accuracy': 0.46703296703296704, 'macro avg': {'precision': 0.4420810679806484, 'recall': 0.4478864734299517, 'f1-score': 0.4364559951962241, 'support': 182}, 'weighted avg': {'precision': 0.5125727773759117, 'recall': 0.46703296703296704, 'f1-score': 0.4807153601175938, 'support': 182}}"
2021-10-11 00:31:48.173392,2021-10-11 00:31:50.689004,1h,"com_ave, tweet_count",1,2,5087,4360,727,0.4264099037138927,"[[ 47  79  38]
 [ 70 199  97]
 [ 38  95  64]]","{'neg': {'precision': 0.3032258064516129, 'recall': 0.2865853658536585, 'f1-score': 0.2946708463949843, 'support': 164}, 'neu': {'precision': 0.5335120643431636, 'recall': 0.5437158469945356, 'f1-score': 0.5385656292286874, 'support': 366}, 'pos': {'precision': 0.32160804020100503, 'recall': 0.3248730964467005, 'f1-score': 0.32323232323232326, 'support': 197}, 'accuracy': 0.4264099037138927, 'macro avg': {'precision': 0.3861153036652605, 'recall': 0.38505810309829824, 'f1-score': 0.38548959961866497, 'support': 727}, 'weighted avg': {'precision': 0.4241419968738107, 'recall': 0.4264099037138927, 'f1-score': 0.42519643298933246, 'support': 727}}"
2021-10-11 00:31:50.735894,2021-10-11 00:31:59.610880,30m,"com_ave, tweet_count",1,2,10175,8721,1454,0.3404401650618982,"[[109 125 111]
 [252 254 231]
 [111 129 132]]","{'neg': {'precision': 0.2309322033898305, 'recall': 0.3159420289855073, 'f1-score': 0.26682986536107717, 'support': 345}, 'neu': {'precision': 0.5, 'recall': 0.344640434192673, 'f1-score': 0.40803212851405624, 'support': 737}, 'pos': {'precision': 0.27848101265822783, 'recall': 0.3548387096774194, 'f1-score': 0.31205673758865243, 'support': 372}, 'accuracy': 0.3404401650618982, 'macro avg': {'precision': 0.3364710720160194, 'recall': 0.33847372428519984, 'f1-score': 0.32897291048792865, 'support': 1454}, 'weighted avg': {'precision': 0.37948180665636333, 'recall': 0.3404401650618982, 'f1-score': 0.3499732384094978, 'support': 1454}}"
2021-10-11 00:31:59.657769,2021-10-11 00:32:32.544275,15m,"com_ave, tweet_count",1,2,20351,17443,2908,0.4288170563961485,"[[154 409 149]
 [312 939 188]
 [162 441 154]]","{'neg': {'precision': 0.24522292993630573, 'recall': 0.21629213483146068, 'f1-score': 0.22985074626865673, 'support': 712}, 'neu': {'precision': 0.5248742314141979, 'recall': 0.6525364836692147, 'f1-score': 0.5817843866171003, 'support': 1439}, 'pos': {'precision': 0.3136456211812627, 'recall': 0.20343461030383092, 'f1-score': 0.24679487179487178, 'support': 757}, 'accuracy': 0.42881705639614853, 'macro avg': {'precision': 0.3612475941772555, 'recall': 0.3574210762681688, 'f1-score': 0.3528100015602096, 'support': 2908}, 'weighted avg': {'precision': 0.4014176342344898, 'recall': 0.42881705639614853, 'f1-score': 0.40841306108459724, 'support': 2908}}"
2021-10-11 00:32:32.606813,2021-10-11 00:37:12.774340,5m,"com_ave, tweet_count",1,2,61055,52332,8723,0.3506821047804654,"[[ 777  839  612]
 [1785 1667  774]
 [ 763  891  615]]","{'neg': {'precision': 0.2336842105263158, 'recall': 0.3487432675044883, 'f1-score': 0.27984873041599134, 'support': 2228}, 'neu': {'precision': 0.4907271121577863, 'recall': 0.39446284902981543, 'f1-score': 0.43736061917880104, 'support': 4226}, 'pos': {'precision': 0.3073463268365817, 'recall': 0.27104451300132215, 'f1-score': 0.28805620608899296, 'support': 2269}, 'accuracy': 0.3506821047804654, 'macro avg': {'precision': 0.34391921650689455, 'recall': 0.338083543178542, 'f1-score': 0.33508851856126176, 'support': 8723}, 'weighted avg': {'precision': 0.37737361144372805, 'recall': 0.3506821047804654, 'f1-score': 0.3582928441628301, 'support': 8723}}"
2021-10-11 00:37:12.836850,2021-10-11 00:37:12.868091,1d,"com_ave, tweet_count",2,4,210,180,30,0.4,"[[1 5 1]
 [0 8 4]
 [0 8 3]]","{'neg': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'neu': {'precision': 0.38095238095238093, 'recall': 0.6666666666666666, 'f1-score': 0.4848484848484849, 'support': 12}, 'pos': {'precision': 0.375, 'recall': 0.2727272727272727, 'f1-score': 0.3157894736842105, 'support': 11}, 'accuracy': 0.4, 'macro avg': {'precision': 0.5853174603174603, 'recall': 0.36075036075036077, 'f1-score': 0.3502126528442318, 'support': 30}, 'weighted avg': {'precision': 0.5232142857142857, 'recall': 0.4, 'f1-score': 0.3680622009569378, 'support': 30}}"
2021-10-11 00:37:12.914975,2021-10-11 00:37:12.961841,12h,"com_ave, tweet_count",2,4,422,361,61,0.4754098360655737,"[[ 3 10  3]
 [ 1 22  7]
 [ 2  9  4]]","{'neg': {'precision': 0.5, 'recall': 0.1875, 'f1-score': 0.2727272727272727, 'support': 16}, 'neu': {'precision': 0.5365853658536586, 'recall': 0.7333333333333333, 'f1-score': 0.6197183098591549, 'support': 30}, 'pos': {'precision': 0.2857142857142857, 'recall': 0.26666666666666666, 'f1-score': 0.2758620689655172, 'support': 15}, 'accuracy': 0.47540983606557374, 'macro avg': {'precision': 0.44076655052264807, 'recall': 0.3958333333333333, 'f1-score': 0.38943588385064826, 'support': 61}, 'weighted avg': {'precision': 0.4652995944479351, 'recall': 0.47540983606557374, 'f1-score': 0.4441494539982585, 'support': 61}}"
2021-10-11 00:37:13.008731,2021-10-11 00:37:13.196215,4h,"com_ave, tweet_count",2,4,1270,1088,182,0.4725274725274725,"[[ 2 31  7]
 [ 9 78  9]
 [ 6 34  6]]","{'neg': {'precision': 0.11764705882352941, 'recall': 0.05, 'f1-score': 0.07017543859649122, 'support': 40}, 'neu': {'precision': 0.5454545454545454, 'recall': 0.8125, 'f1-score': 0.6527196652719665, 'support': 96}, 'pos': {'precision': 0.2727272727272727, 'recall': 0.13043478260869565, 'f1-score': 0.1764705882352941, 'support': 46}, 'accuracy': 0.4725274725274725, 'macro avg': {'precision': 0.31194295900178254, 'recall': 0.3309782608695652, 'f1-score': 0.2997885640345839, 'support': 182}, 'weighted avg': {'precision': 0.38249985308808837, 'recall': 0.4725274725274725, 'f1-score': 0.4043173212570986, 'support': 182}}"
2021-10-11 00:37:13.243099,2021-10-11 00:37:15.961838,1h,"com_ave, tweet_count",2,4,5086,4359,727,0.3961485557083906,"[[ 49  52  63]
 [ 91 158 117]
 [ 48  68  81]]","{'neg': {'precision': 0.26063829787234044, 'recall': 0.29878048780487804, 'f1-score': 0.27840909090909094, 'support': 164}, 'neu': {'precision': 0.5683453237410072, 'recall': 0.43169398907103823, 'f1-score': 0.4906832298136645, 'support': 366}, 'pos': {'precision': 0.3103448275862069, 'recall': 0.41116751269035534, 'f1-score': 0.35371179039301315, 'support': 197}, 'accuracy': 0.39614855570839064, 'macro avg': {'precision': 0.37977614973318485, 'recall': 0.38054732985542383, 'f1-score': 0.3742680370385895, 'support': 727}, 'weighted avg': {'precision': 0.42901925773693983, 'recall': 0.39614855570839064, 'f1-score': 0.4056813971503655, 'support': 727}}"
2021-10-11 00:37:16.024347,2021-10-11 00:37:25.180589,30m,"com_ave, tweet_count",2,4,10174,8720,1454,0.3039889958734525,"[[ 85  66 194]
 [167 165 405]
 [121  59 192]]","{'neg': {'precision': 0.22788203753351208, 'recall': 0.2463768115942029, 'f1-score': 0.23676880222841226, 'support': 345}, 'neu': {'precision': 0.5689655172413793, 'recall': 0.22388059701492538, 'f1-score': 0.3213242453748783, 'support': 737}, 'pos': {'precision': 0.2427307206068268, 'recall': 0.5161290322580645, 'f1-score': 0.33018056749785035, 'support': 372}, 'accuracy': 0.30398899587345257, 'macro avg': {'precision': 0.3465260917939061, 'recall': 0.32879548028906425, 'f1-score': 0.29609120503371367, 'support': 1454}, 'weighted avg': {'precision': 0.40456858130790774, 'recall': 0.30398899587345257, 'f1-score': 0.3035270816501292, 'support': 1454}}"
2021-10-11 00:37:25.227475,2021-10-11 00:38:00.539970,15m,"com_ave, tweet_count",2,4,20350,17442,2908,0.3476616231086658,"[[299 255 158]
 [559 566 314]
 [325 286 146]]","{'neg': {'precision': 0.25274725274725274, 'recall': 0.4199438202247191, 'f1-score': 0.31556728232189973, 'support': 712}, 'neu': {'precision': 0.5112917795844625, 'recall': 0.3933287004864489, 'f1-score': 0.4446190102120974, 'support': 1439}, 'pos': {'precision': 0.23624595469255663, 'recall': 0.1928665785997358, 'f1-score': 0.21236363636363637, 'support': 757}, 'accuracy': 0.3476616231086658, 'macro avg': {'precision': 0.3334283290080906, 'recall': 0.3353796997703013, 'f1-score': 0.32418330963254444, 'support': 2908}, 'weighted avg': {'precision': 0.3763903378543159, 'recall': 0.3476616231086658, 'f1-score': 0.3525618753217584, 'support': 2908}}"
2021-10-11 00:38:00.602464,2021-10-11 00:42:27.852466,5m,"com_ave, tweet_count",2,4,61054,52332,8722,0.3181609722540701,"[[1321  593  314]
 [2576 1157  493]
 [1297  674  297]]","{'neg': {'precision': 0.2543319214478244, 'recall': 0.5929084380610413, 'f1-score': 0.3559687415790892, 'support': 2228}, 'neu': {'precision': 0.4773102310231023, 'recall': 0.2737813535257927, 'f1-score': 0.3479699248120301, 'support': 4226}, 'pos': {'precision': 0.26902173913043476, 'recall': 0.13095238095238096, 'f1-score': 0.17615658362989323, 'support': 2268}, 'accuracy': 0.31816097225407014, 'macro avg': {'precision': 0.33355463053378714, 'recall': 0.332547390846405, 'f1-score': 0.29336508334033756, 'support': 8722}, 'weighted avg': {'precision': 0.36618961954106966, 'recall': 0.31816097225407014, 'f1-score': 0.30533620616446316, 'support': 8722}}"
2021-10-11 00:42:27.930598,2021-10-11 00:42:27.961843,1d,"com_ave, tweet_count",3,6,209,179,30,0.3333333333333333,"[[1 5 1]
 [1 7 4]
 [0 9 2]]","{'neg': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'neu': {'precision': 0.3333333333333333, 'recall': 0.5833333333333334, 'f1-score': 0.4242424242424242, 'support': 12}, 'pos': {'precision': 0.2857142857142857, 'recall': 0.18181818181818182, 'f1-score': 0.2222222222222222, 'support': 11}, 'accuracy': 0.3333333333333333, 'macro avg': {'precision': 0.373015873015873, 'recall': 0.3026695526695527, 'f1-score': 0.2895622895622895, 'support': 30}, 'weighted avg': {'precision': 0.3547619047619047, 'recall': 0.3333333333333333, 'f1-score': 0.303030303030303, 'support': 30}}"
2021-10-11 00:42:28.008724,2021-10-11 00:42:28.055591,12h,"com_ave, tweet_count",3,6,421,360,61,0.3934426229508196,"[[ 3  6  7]
 [ 2 18 10]
 [ 2 10  3]]","{'neg': {'precision': 0.42857142857142855, 'recall': 0.1875, 'f1-score': 0.26086956521739124, 'support': 16}, 'neu': {'precision': 0.5294117647058824, 'recall': 0.6, 'f1-score': 0.5625, 'support': 30}, 'pos': {'precision': 0.15, 'recall': 0.2, 'f1-score': 0.17142857142857143, 'support': 15}, 'accuracy': 0.39344262295081966, 'macro avg': {'precision': 0.36932773109243694, 'recall': 0.32916666666666666, 'f1-score': 0.33159937888198754, 'support': 61}, 'weighted avg': {'precision': 0.4096638655462185, 'recall': 0.39344262295081966, 'f1-score': 0.38721871499847266, 'support': 61}}"
2021-10-11 00:42:28.102481,2021-10-11 00:42:28.289966,4h,"com_ave, tweet_count",3,6,1269,1087,182,0.5384615384615384,"[[ 4 30  6]
 [ 4 85  7]
 [ 3 34  9]]","{'neg': {'precision': 0.36363636363636365, 'recall': 0.1, 'f1-score': 0.15686274509803924, 'support': 40}, 'neu': {'precision': 0.5704697986577181, 'recall': 0.8854166666666666, 'f1-score': 0.6938775510204079, 'support': 96}, 'pos': {'precision': 0.4090909090909091, 'recall': 0.1956521739130435, 'f1-score': 0.2647058823529412, 'support': 46}, 'accuracy': 0.5384615384615384, 'macro avg': {'precision': 0.44773235712833026, 'recall': 0.39368961352657, 'f1-score': 0.3718153928237961, 'support': 182}, 'weighted avg': {'precision': 0.48422382986141366, 'recall': 0.5384615384615384, 'f1-score': 0.4673803587369012, 'support': 182}}"
2021-10-11 00:42:28.336849,2021-10-11 00:42:31.336840,1h,"com_ave, tweet_count",3,6,5085,4358,727,0.3823933975240715,"[[ 47  60  57]
 [104 154 108]
 [ 52  68  77]]","{'neg': {'precision': 0.2315270935960591, 'recall': 0.2865853658536585, 'f1-score': 0.2561307901907357, 'support': 164}, 'neu': {'precision': 0.5460992907801419, 'recall': 0.4207650273224044, 'f1-score': 0.47530864197530864, 'support': 366}, 'pos': {'precision': 0.3181818181818182, 'recall': 0.39086294416243655, 'f1-score': 0.35079726651480636, 'support': 197}, 'accuracy': 0.38239339752407153, 'macro avg': {'precision': 0.36526940085267307, 'recall': 0.36607111244616647, 'f1-score': 0.36074556622695025, 'support': 727}, 'weighted avg': {'precision': 0.4133763438199502, 'recall': 0.38239339752407153, 'f1-score': 0.3921258240132881, 'support': 727}}"
2021-10-11 00:42:31.383727,2021-10-11 00:42:42.196193,30m,"com_ave, tweet_count",3,6,10173,8719,1454,0.3370013755158184,"[[153  71 121]
 [318 227 192]
 [171  91 110]]","{'neg': {'precision': 0.2383177570093458, 'recall': 0.4434782608695652, 'f1-score': 0.3100303951367781, 'support': 345}, 'neu': {'precision': 0.583547557840617, 'recall': 0.30800542740841247, 'f1-score': 0.40319715808170514, 'support': 737}, 'pos': {'precision': 0.26004728132387706, 'recall': 0.2956989247311828, 'f1-score': 0.27672955974842767, 'support': 372}, 'accuracy': 0.33700137551581844, 'macro avg': {'precision': 0.36063753205794663, 'recall': 0.34906087100305344, 'f1-score': 0.3299857043223036, 'support': 1454}, 'weighted avg': {'precision': 0.4188664133075937, 'recall': 0.33700137551581844, 'f1-score': 0.3487346547832326, 'support': 1454}}"
2021-10-11 00:42:42.258700,2021-10-11 00:43:21.414966,15m,"com_ave, tweet_count",3,6,20349,17442,2907,0.3519091847265221,"[[196 241 274]
 [391 540 508]
 [216 254 287]]","{'neg': {'precision': 0.24408468244084683, 'recall': 0.27566807313642755, 'f1-score': 0.25891677675033026, 'support': 711}, 'neu': {'precision': 0.5217391304347826, 'recall': 0.3752605976372481, 'f1-score': 0.43654001616814875, 'support': 1439}, 'pos': {'precision': 0.2684752104770814, 'recall': 0.37912813738441214, 'f1-score': 0.31434830230010957, 'support': 757}, 'accuracy': 0.35190918472652216, 'macro avg': {'precision': 0.34476634111757026, 'recall': 0.3433522693860293, 'f1-score': 0.3366016984061962, 'support': 2907}, 'weighted avg': {'precision': 0.3878784149440126, 'recall': 0.35190918472652216, 'f1-score': 0.3612771160566336, 'support': 2907}}"
2021-10-11 00:43:21.477468,2021-10-11 00:48:21.493098,5m,"com_ave, tweet_count",3,6,61053,52331,8722,0.3265306122448979,"[[1287  535  406]
 [2487 1129  610]
 [1317  519  432]]","{'neg': {'precision': 0.2527990571596936, 'recall': 0.5776481149012568, 'f1-score': 0.35168738898756663, 'support': 2228}, 'neu': {'precision': 0.5171781951442969, 'recall': 0.26715570279223855, 'f1-score': 0.352317054142612, 'support': 4226}, 'pos': {'precision': 0.2983425414364641, 'recall': 0.19047619047619047, 'f1-score': 0.23250807319698602, 'support': 2268}, 'accuracy': 0.32653061224489793, 'macro avg': {'precision': 0.3561065979134848, 'recall': 0.34509333605656195, 'f1-score': 0.31217083877572155, 'support': 8722}, 'weighted avg': {'precision': 0.3927393070407586, 'recall': 0.32653061224489793, 'f1-score': 0.32100202745720485, 'support': 8722}}"
2021-10-11 00:48:21.555599,2021-10-11 00:48:21.586841,1d,"com_ave, tweet_count",4,8,208,178,30,0.4,"[[0 7 0]
 [2 9 1]
 [0 8 3]]","{'neg': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'neu': {'precision': 0.375, 'recall': 0.75, 'f1-score': 0.5, 'support': 12}, 'pos': {'precision': 0.75, 'recall': 0.2727272727272727, 'f1-score': 0.39999999999999997, 'support': 11}, 'accuracy': 0.4, 'macro avg': {'precision': 0.375, 'recall': 0.3409090909090909, 'f1-score': 0.3, 'support': 30}, 'weighted avg': {'precision': 0.425, 'recall': 0.4, 'f1-score': 0.3466666666666666, 'support': 30}}"
2021-10-11 00:48:21.633715,2021-10-11 00:48:21.680596,12h,"com_ave, tweet_count",4,8,420,360,60,0.4833333333333333,"[[ 7  3  5]
 [ 5 19  6]
 [ 6  6  3]]","{'neg': {'precision': 0.3888888888888889, 'recall': 0.4666666666666667, 'f1-score': 0.42424242424242425, 'support': 15}, 'neu': {'precision': 0.6785714285714286, 'recall': 0.6333333333333333, 'f1-score': 0.6551724137931035, 'support': 30}, 'pos': {'precision': 0.21428571428571427, 'recall': 0.2, 'f1-score': 0.20689655172413796, 'support': 15}, 'accuracy': 0.48333333333333334, 'macro avg': {'precision': 0.4272486772486772, 'recall': 0.43333333333333335, 'f1-score': 0.4287704632532219, 'support': 60}, 'weighted avg': {'precision': 0.49007936507936506, 'recall': 0.48333333333333334, 'f1-score': 0.4853709508881924, 'support': 60}}"
2021-10-11 00:48:21.727482,2021-10-11 00:48:21.914968,4h,"com_ave, tweet_count",4,8,1268,1086,182,0.489010989010989,"[[ 5 28  7]
 [ 8 75 13]
 [ 8 29  9]]","{'neg': {'precision': 0.23809523809523808, 'recall': 0.125, 'f1-score': 0.16393442622950818, 'support': 40}, 'neu': {'precision': 0.5681818181818182, 'recall': 0.78125, 'f1-score': 0.6578947368421052, 'support': 96}, 'pos': {'precision': 0.3103448275862069, 'recall': 0.1956521739130435, 'f1-score': 0.24, 'support': 46}, 'accuracy': 0.489010989010989, 'macro avg': {'precision': 0.3722072946210877, 'recall': 0.36730072463768115, 'f1-score': 0.35394305435720447, 'support': 182}, 'weighted avg': {'precision': 0.4304677260342285, 'recall': 0.489010989010989, 'f1-score': 0.4437102845385848, 'support': 182}}"
2021-10-11 00:48:21.977473,2021-10-11 00:48:24.993091,1h,"com_ave, tweet_count",4,8,5084,4357,727,0.4071526822558459,"[[ 30  62  72]
 [ 73 183 110]
 [ 32  82  83]]","{'neg': {'precision': 0.2222222222222222, 'recall': 0.18292682926829268, 'f1-score': 0.20066889632107024, 'support': 164}, 'neu': {'precision': 0.5596330275229358, 'recall': 0.5, 'f1-score': 0.5281385281385281, 'support': 366}, 'pos': {'precision': 0.3132075471698113, 'recall': 0.4213197969543147, 'f1-score': 0.3593073593073593, 'support': 197}, 'accuracy': 0.40715268225584594, 'macro avg': {'precision': 0.3650209323049898, 'recall': 0.3680822087408691, 'f1-score': 0.3627049279223192, 'support': 727}, 'weighted avg': {'precision': 0.41674280510356504, 'recall': 0.40715268225584594, 'f1-score': 0.40851712528047673, 'support': 727}}"
